,PROJECT,SITE CODE,SITE,Year,Month,Month #,Day,DATE,TRANSECT,LEVEL,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,BOTTOM PAN,TOTAL,d5,d10,d16,d25,d30,d50,d75,d84,d90,d95,Mean,Std,Skewness,Kurtosis,contact
64,SC_Beach,CLM,"SAN CLEMENTE, California",2011,November,11,8,8-Nov-11,C,HTS,0,0,0,0,0.136,0.8116,5.8389,18.8278,50.5886,13.1928,5.6071,0.6896,0.2568,0.0179,0.0031,0.0115,95.9817,0.786211894,0.666498456,0.596807692,0.505693428,1.043346722,0.423081394,0.35648697,0.288078317,0.240841752,0.176813923,0.417435747,1.742154822,1.369027835,0.581946148,Karina Nielsen
65,SC_Beach,CLM,"SAN CLEMENTE, California",2011,November,11,8,8-Nov-11,C,WTO,2.7732,5.8303,7.018,7.0101,10.5877,9.8243,11.696,13.2273,19.2882,14.2922,8.254,1.118,0.3638,0.0259,0.0051,0.0084,111.3225,4.955333466,3.733334314,2.775930321,1.850780765,-0.652030186,0.813730356,0.440651329,0.37485674,0.330794383,0.293023818,0.946058809,3.345247846,0.599579184,0.6288301,Karina Nielsen
66,SC_Beach,BLK,"BLACKS, California",2011,December,12,8,8-Dec-11,B,HTS,0,0,0,0,0,0,0.0042,0.0118,0.9749,15.3839,43.1558,21.7677,5.8587,1.1702,0.0859,0.0013,88.4144,0.323028526,0.288617251,0.252127361,0.233276762,2.157860589,0.190844904,0.138190714,0.106542305,0.044197158,0.044197158,0.172427902,2.03932342,5.029089761,0.490029991,Karina Nielsen
67,SC_Beach,BLK,"BLACKS, California",2011,December,12,8,8-Dec-11,B,WTO,0,0,0,0.0975,0.0971,0.2396,0.8678,1.9699,4.3666,6.2644,26.0154,27.9452,15.7599,1.6603,0.1272,0.0185,85.4294,0.435924097,0.310260259,0.243119782,0.215650724,2.309376369,0.15600613,0.106849836,0.081710482,0.044197158,0.044197158,0.145796325,2.327500404,1.295777189,0.591820923,Karina Nielsen
68,SC_Beach,CAR,"CARLSBAD, California",2011,December,12,8,8-Dec-11,B,HTS,0,0,0,0,0,0.0017,0.0106,0.0392,1.6099,17.7357,42.4014,20.298,4.208,0.4861,0.0108,0.0041,86.8055,0.331231919,0.300400273,0.267166557,0.23881659,2.12503007,0.194680429,0.141107739,0.106867383,0.044197158,0.044197158,0.177139951,2.080504644,4.99539708,0.489304925,Karina Nielsen
69,SC_Beach,CAR,"CARLSBAD, California",2011,December,12,8,8-Dec-11,B,WTO,0,0,0,0,0,0.0021,0.0112,0.0448,0.6966,5.0665,37.74,26.0198,12.3317,0.9072,0.0704,0.0137,82.904,0.264453079,0.240595486,0.22769775,0.209635891,2.320333863,0.162254224,0.107346823,0.044197158,0.044197158,0.044197158,0.117755996,2.356295053,7.699171414,0.470991579,Karina Nielsen
70,SC_Beach,CRY,"CRYSTAL COVE, California",2011,December,12,13,13-Dec-11,B,HTS,0,0,0,0,0,0.0152,0.2204,1.6828,10.0964,30.3529,39.8704,5.8298,0.8379,0.0541,0.0086,0.005,88.9735,0.449818873,0.378878833,0.337833927,0.304841943,1.796268231,0.233959627,0.188263143,0.159203709,0.044197158,0.044197158,0.232594329,2.155749793,3.71836751,0.492402814,Karina Nielsen
71,SC_Beach,CRY,"CRYSTAL COVE, California",2011,December,12,13,13-Dec-11,B,WTO,0,0,0,0,0,0.0014,0.0962,1.4095,10.3551,28.6012,47.9579,10.3381,0.9055,0.0413,0.0129,0.0168,99.7359,0.444843344,0.376298011,0.336271381,0.301528287,1.817081101,0.233358295,0.194788312,0.18252282,0.167670673,0.141795493,0.242852982,1.550527068,0.750615338,0.621065783,Karina Nielsen
72,SC_Beach,EUC,"EAST CAMPUS, California",2011,December,12,6,6-Dec-11,B,HTS,0,0,0,0,0,0,0.0108,0.0577,1.8889,16.3493,36.4955,15.8776,1.3292,0.0418,0.0049,0.0013,72.057,0.331477908,0.298142963,0.2625358,0.234611385,2.160201943,0.1850317,0.044197158,0.044197158,0.044197158,0.044197158,0.129005929,2.583530601,4.625512789,0.494694673,Karina Nielsen
73,SC_Beach,EUC,"EAST CAMPUS, California",2011,December,12,6,6-Dec-11,B,WTO,0,0,0,0.0134,0.0892,0.0671,0.2423,1.3251,11.6946,33.1726,55.8804,26.4126,2.6861,0.0669,0.0353,0.0054,131.691,0.453923192,0.391409548,0.344200749,0.313311787,1.749728692,0.244797428,0.20963814,0.198257278,0.191015393,0.185182975,0.255632421,1.43628623,0.563170262,0.698771902,Karina Nielsen
74,SC_Beach,GAV,"GAVIOTA, California",2011,December,12,9,9-Dec-11,B,HTS,0,0,0,0,0,0.0038,0.0498,0.3816,6.7045,34.9683,45.0032,4.2954,0.3942,0.0128,0.0045,0.0042,91.8223,0.394911406,0.343679304,0.323838126,0.296203286,1.826871767,0.235265639,0.194064821,0.181070044,0.140028723,0.044197158,0.239834154,1.999386137,7.076058286,0.471797842,Karina Nielsen
75,SC_Beach,GAV,"GAVIOTA, California",2011,December,12,9,9-Dec-11,B,WTO,0,0,0,0.1821,0.152,0.2879,0.6102,1.7238,8.4334,23.8402,47.2252,9.782,1.0854,0.0941,0.0071,0.0011,93.4245,0.459723862,0.374335954,0.330640773,0.290092284,1.890319712,0.224325272,0.186724172,0.167365494,0.135315115,0.044197158,0.231543989,2.129110969,2.496965816,0.510126091,Karina Nielsen
76,SC_Beach,IVW,"ISLA VISTA, California",2011,December,12,6,6-Dec-11,B,HTS,0,0,0,0,0,0.0064,0.0283,0.172,4.5998,19.6505,41.5758,8.1408,0.941,0.0931,0.0042,0.0026,75.2145,0.352356818,0.322615702,0.290221036,0.248878445,2.066661375,0.202061172,0.092203614,0.044197158,0.044197158,0.044197158,0.137362662,2.68986647,5.439617884,0.492282029,Karina Nielsen
77,SC_Beach,IVW,"ISLA VISTA, California",2011,December,12,6,6-Dec-11,B,WTO,0,0,0,0,0,0.0111,0.0095,0.0523,1.3921,8.3966,40.8959,52.0102,13.9977,0.4406,0.0461,0.0009,117.253,0.3055616,0.249714452,0.237334844,0.219906588,2.246215391,0.177921805,0.150413286,0.14165803,0.136106186,0.131646228,0.18152814,1.404276617,0.65541352,0.672589947,Karina Nielsen
78,SC_Beach,LEO,"LEO CARILLO, California",2011,December,12,7,7-Dec-11,B,HTS,0,0,0,0.0146,0.0075,0.0177,0.2054,2.2055,20.8753,36.4159,32.8133,4.5908,1.0486,0.0797,0.0072,0.0029,98.2844,0.479287349,0.441108847,0.399287331,0.347973296,1.591635796,0.274294819,0.212796984,0.193501018,0.181619209,0.146989826,0.276733751,1.610563089,1.087996072,0.562104361,Karina Nielsen
79,SC_Beach,LEO,"LEO CARILLO, California",2011,December,12,7,7-Dec-11,B,WTO,0,0,0,0,0.0755,0.1805,0.8213,2.3554,8.8334,29.7022,41.6967,9.948,1.5175,0.0798,0.0165,0.0078,95.2346,0.470187842,0.386435231,0.33848838,0.304745657,1.798528392,0.233862816,0.18998494,0.174732142,0.141773058,0.091067064,0.240044953,1.778362354,1.249815459,0.556975821,Karina Nielsen
80,SC_Beach,DUM,"LITTLE DUME, California",2011,December,12,7,7-Dec-11,B,HTS,0,0,0,0.0723,0.085,0.6364,3.9518,19.5962,45.7271,24.2077,4.0023,0.5188,0.1172,0.008,0.0109,0.0038,98.9375,0.703936577,0.644362466,0.579490443,0.497519046,1.061870313,0.411643887,0.329461726,0.289632527,0.265792207,0.234825294,0.410334873,1.56493715,1.043519855,0.599283226,Karina Nielsen
81,SC_Beach,DUM,"LITTLE DUME, California",2011,December,12,7,7-Dec-11,B,WTO,0,0,0,0.2929,0.9897,2.1928,3.0523,4.6939,12.6397,27.3112,42.7611,13.7324,1.8354,0.0302,0.0145,0.0123,109.5584,0.841047573,0.547201907,0.438607462,0.348489275,1.612384297,0.253755039,0.206103006,0.191604573,0.182510098,0.172089034,0.277309993,1.828876494,0.537721318,0.92157728,Karina Nielsen
82,SC_Beach,CLM,"SAN CLEMENTE, California",2011,December,12,13,13-Dec-11,B,HTS,0,0,0,0.0244,0.0445,0.1836,1.0249,6.1958,24.1633,29.661,18.7069,2.8247,0.6828,0.0273,0.0102,0.0023,83.5517,0.574191605,0.482211136,0.442449386,0.388868835,1.466136662,0.285286394,0.193957081,0.044197158,0.044197158,0.044197158,0.177356183,3.377014601,6.077734717,0.483285477,Karina Nielsen
83,SC_Beach,CLM,"SAN CLEMENTE, California",2011,December,12,13,13-Dec-11,B,WTO,53.7013,6.1633,6.4228,4.7431,3.6547,3.3645,4.4299,6.388,11.625,16.404,13.4764,2.4757,0.4566,0.0152,0.017,0.0121,133.3496,1.17508409,1.380822618,1.675793987,2.240498878,-1.396614235,5.019835222,1.369080813,0.651126164,0.483409363,0.416465304,1.762754148,1.641577536,0.248302299,0.252648758,Karina Nielsen
84,SC_Beach,ELJ,"SAN ELIJO, California",2011,December,12,8,8-Dec-11,B,HTS,0,0,0,0,0,0.0012,0.0011,0.0048,0.1396,11.1102,52.136,20.0465,4.0288,0.5723,0.0311,0.0017,88.0733,0.303889932,0.260004267,0.242247975,0.228180223,2.179751995,0.193243701,0.144641753,0.119120397,0.044197158,0.044197158,0.177330679,1.933744087,7.14217444,0.48137552,Karina Nielsen
85,SC_Beach,ELJ,"SAN ELIJO, California",2011,December,12,8,8-Dec-11,B,WTO,0,0,0,0,0.0123,0.0205,0.0619,0.3491,3.4772,23.2486,45.2263,15.9761,6.3866,0.6041,0.1076,0.0083,95.4786,0.34791994,0.322930641,0.295301176,0.25822546,2.031291527,0.209881505,0.167073637,0.137441669,0.114436036,0.076961393,0.204229867,1.765380354,2.431233913,0.510773944,Karina Nielsen
86,SC_Beach,SCR,"SCRIPPS, California",2011,December,12,8,8-Dec-11,B,HTS,0,0,0,0,0,0,0.001,0.0039,0.0273,2.1388,41.7269,31.2429,6.5023,0.3121,0.0112,0.0031,81.9695,0.24420168,0.234268183,0.222879901,0.206827032,2.333465942,0.165213151,0.125201018,0.044197158,0.044197158,0.044197158,0.117625989,2.297511626,22.36977857,0.45395059,Karina Nielsen
87,SC_Beach,SCR,"SCRIPPS, California",2011,December,12,8,8-Dec-11,B,WTO,0,0,0,0.0303,0.0263,0.023,0.08,0.1972,1.7373,11.2877,38.7296,23.4079,7.858,0.4232,0.0901,0.0084,83.899,0.323382945,0.277361658,0.244218264,0.225321255,2.214541333,0.180155143,0.125970437,0.044197158,0.044197158,0.044197158,0.124816801,2.521602592,4.292929274,0.500744597,Karina Nielsen
88,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,January,1,11,11-Jan-12,B,HTS,0,0,0,0,0,0.0059,0.0581,0.5371,10.701,41.2926,35.664,2.2694,0.4022,0.0085,0.0041,0,90.9429,0.433615799,0.368789953,0.339891975,0.315163463,1.726407395,0.255511667,0.201092839,0.18425283,0.135504696,0.044197158,0.251993074,2.062573221,7.062144545,0.476402594,Karina Nielsen
89,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,January,1,11,11-Jan-12,B,WTO,0,0,0,0.0057,0.0111,0.0356,0.0844,0.2958,2.7463,23.7305,53.3418,13.7297,1.2013,0.0339,0.014,0.0015,95.2316,0.344282045,0.320038078,0.293188134,0.25707716,2.028969776,0.215178816,0.182918796,0.16082187,0.138219765,0.093163499,0.21648626,1.611081337,1.846549541,0.527771586,Karina Nielsen
90,SC_Beach,BLK,"BLACKS, California",2012,January,1,5,5-Jan-12,B,HTS,0,0,0,0,0,0,0.0019,0.0231,1.3387,15.9605,41.6453,20.3674,5.3265,0.6913,0.1338,0.0245,85.513,0.326718336,0.293104297,0.25730048,0.23453716,2.152187642,0.190483905,0.134579385,0.092291907,0.044197158,0.044197158,0.165381718,2.130659431,4.935789519,0.49123693,Karina Nielsen
91,SC_Beach,BLK,"BLACKS, California",2012,January,1,5,5-Jan-12,B,WTO,0,0,0,0,0,0,0.0031,0.0082,0.5189,15.0218,47.9454,10.6229,4.1927,0.123,0.9083,0.0162,79.3605,0.318918253,0.28417221,0.249199212,0.233503597,2.150671389,0.194900419,0.116238402,0.044197158,0.044197158,0.044197158,0.12899848,2.525569591,7.014635193,0.486590863,Karina Nielsen
92,SC_Beach,CAR,"CARLSBAD, California",2012,January,1,5,5-Jan-12,B,HTS,0,0,0,0.2475,0.1956,0.2876,1.346,5.9323,15.9301,12.6264,6.3308,1.4142,0.7948,0.1309,0.2617,0.0202,45.5181,0.596100604,0.478812007,0.42021879,0.343414341,1.740009029,0.044197158,0.044197158,0.044197158,0.044197158,0.044197158,0.093631371,3.365127991,0.05733098,0.520071406,Karina Nielsen
93,SC_Beach,CAR,"CARLSBAD, California",2012,January,1,5,5-Jan-12,B,WTO,0,0,0,0.0138,0.0273,0.0313,0.0677,0.229,2.1999,12.1393,24.8968,8.0033,2.0236,0.1838,0.008,0.2651,50.0889,0.329855326,0.285976217,0.24555239,0.21663835,2.307101716,0.044197158,0.044197158,0.044197158,0.044197158,0.044197158,0.078278822,2.537580018,0.05555221,0.51823353,Karina Nielsen
94,SC_Beach,CRY,"CRYSTAL COVE, California",2012,January,1,9,9-Jan-12,B,HTS,0,0,0,0,0,0,0.004,0.015,0.342,49.688,31.871,6.21,0.309,0.053,0.007,0.0252,88.5242,0.342304506,0.33057266,0.317023979,0.297734995,1.798251087,0.250092961,0.190599258,0.157408562,0.044197158,0.044197158,0.231956908,1.987332383,190.2827317,0.439807002,Karina Nielsen
95,SC_Beach,CRY,"CRYSTAL COVE, California",2012,January,1,9,9-Jan-12,B,WTO,0,0,0,0,0.0239,0.1164,0.7164,2.3806,5.7122,16.3372,50.4036,16.4402,0.975,0.0331,0.0134,0.001,93.153,0.449294223,0.345769522,0.304445647,0.251532645,2.046755589,0.21093852,0.177624401,0.148376504,0.130747836,0.044197158,0.212003777,2.137077551,1.983521683,0.546558328,Karina Nielsen
96,SC_Beach,EUC,"EAST CAMPUS, California",2012,January,1,10,10-Jan-12,B,HTS,0,0,0,0,0.0029,0.0224,0.0823,0.5089,3.8587,22.6949,51.6939,10.3887,1.5822,0.0633,0.0052,0.0269,90.9303,0.350739215,0.324955963,0.296505485,0.258431271,2.027371701,0.214526823,0.181422734,0.148946673,0.106130523,0.044197158,0.211599699,1.993645687,6.11899477,0.480714613,Karina Nielsen
97,SC_Beach,EUC,"EAST CAMPUS, California",2012,January,1,10,10-Jan-12,B,WTO,0,0,0,0.0541,0.0123,0.0474,0.1291,0.7731,5.0127,17.4408,50.4128,19.4805,1.1574,0.0422,0.01,0.0063,94.5787,0.379623082,0.326732999,0.290010561,0.247390832,2.064770257,0.208326231,0.173302824,0.147662136,0.132712394,0.044197158,0.207400105,2.026635911,3.063643156,0.511731656,Karina Nielsen
98,SC_Beach,GAV,"GAVIOTA, California",2012,January,1,11,11-Jan-12,B,HTS,0,0,0,0,0,0.0019,0.0363,0.2585,7.5535,32.0871,34.6372,13.9736,7.5845,0.2588,0.0432,0.011,96.4456,0.402956466,0.345446392,0.323769784,0.293778356,1.845151167,0.226061602,0.174927535,0.139932253,0.116981481,0.093088037,0.217166908,1.778978448,1.752560285,0.522523496,Karina Nielsen
99,SC_Beach,GAV,"GAVIOTA, California",2012,January,1,11,11-Jan-12,B,WTO,0,0,0,0,0.0016,0.0139,0.0728,0.4218,3.9061,18.6831,54.5408,17.9098,1.0606,0.0399,0.0167,0.0235,96.6906,0.349753175,0.318772965,0.285197203,0.247006189,2.063261815,0.210725649,0.179774035,0.156312421,0.139177885,0.126342903,0.211001423,1.499134666,1.00376964,0.622461251,Karina Nielsen
100,SC_Beach,IVW,"ISLA VISTA, California",2012,January,1,10,10-Jan-12,B,HTS,0,0,0,0.0461,0.008,0.0284,0.2658,2.1732,16.9231,32.6761,26.7105,3.7871,0.3627,0.0334,0.0195,0.0137,83.0476,0.475261987,0.429006392,0.379402844,0.333330959,1.661515603,0.255694478,0.185793209,0.044197158,0.044197158,0.044197158,0.162457123,3.099639917,6.799707169,0.481790065,Karina Nielsen
101,SC_Beach,IVW,"ISLA VISTA, California",2012,January,1,10,10-Jan-12,B,WTO,0,0,0,0,0.0122,0.0868,0.451,1.8065,12.4024,35.4878,42.9963,8.6512,0.97,0.0583,0.0203,0.0364,102.9792,0.46440385,0.403847443,0.349301939,0.319911588,1.714737177,0.250610551,0.204786949,0.190457074,0.18146533,0.164768196,0.255465633,1.507844575,0.731690492,0.640052768,Karina Nielsen
102,SC_Beach,LEO,"LEO CARILLO, California",2012,January,1,6,6-Jan-12,B,WTO,0,0,0,0,0.0061,0.014,0.0911,1.0217,17.1327,42.6301,31.6517,4.9494,0.8566,0.0369,0.0155,0.0092,98.415,0.462385097,0.41790594,0.370141861,0.334724889,1.637630454,0.273163008,0.214231619,0.19412717,0.181783652,0.148887245,0.269748355,1.559936981,1.16636631,0.57328546,Karina Nielsen
103,SC_Beach,DUM,"LITTLE DUME, California",2012,January,1,6,6-Jan-12,B,HTS,0,0,0,0.0317,0.1503,0.987,5.6524,21.7644,37.7756,18.9886,3.294,0.4545,0.1244,0.0139,0.0076,0.0104,89.2548,0.790657475,0.672212598,0.610961211,0.52938804,1.018718432,0.410822814,0.301989299,0.256244006,0.044197158,0.044197158,0.400658139,2.555574174,7.434555906,0.476045843,Karina Nielsen
104,SC_Beach,DUM,"LITTLE DUME, California",2012,January,1,6,6-Jan-12,B,WTO,0,0,0,0,0.1386,0.4469,1.7275,7.7859,30.5287,35.1262,19.8902,3.7227,0.359,0.0345,0.0123,0.0199,99.7924,0.627400699,0.502213506,0.467609238,0.422193493,1.325940836,0.32233326,0.251873796,0.216547397,0.1950519,0.178778189,0.319580587,1.659167167,0.923185771,0.59875912,Karina Nielsen
105,SC_Beach,CLM,"SAN CLEMENTE, California",2012,January,1,9,9-Jan-12,B,HTS,0,0,0,0.1808,0.6655,2.3227,7.9299,20.3511,37.1615,20.6479,5.3132,0.6827,0.2348,0.0101,0.0073,0.0099,95.5174,0.923096498,0.741900549,0.650490454,0.558057741,0.96437539,0.420576685,0.317611456,0.273080789,0.238217359,0.142303107,0.421171611,1.98264804,1.340688749,0.560775164,Karina Nielsen
106,SC_Beach,CLM,"SAN CLEMENTE, California",2012,January,1,9,9-Jan-12,B,WTO,10.1956,8.1488,12.492,17.4295,20.7634,17.2176,12.1054,6.2914,3.2234,1.3958,0.4923,0.053,0.0276,0.0059,0.0066,0.0104,109.8587,2.339163216,5.47168455,4.41925444,3.325492422,-1.533477426,1.942912168,1.254057494,1.046265271,0.898123508,0.778339147,2.078809351,1.887555422,0.33065974,0.310545813,Karina Nielsen
107,SC_Beach,ELJ,"SAN ELIJO, California",2012,January,1,5,5-Jan-12,B,HTS,0,0,0,0,0,0,0.0022,0.0102,1.1525,23.9405,44.32,12.5017,2.848,0.295,0.0051,0.02,85.0952,0.334467448,0.311113826,0.285231746,0.250389251,2.055218863,0.205783432,0.151470134,0.097136059,0.044197158,0.044197158,0.178647214,2.171171973,7.496784039,0.478251598,Karina Nielsen
108,SC_Beach,ELJ,"SAN ELIJO, California",2012,January,1,5,5-Jan-12,B,WTO,0,0,0,0,0,0.004,0.021,0.097,17.552,35.739,32.741,4.111,0.692,0.075,0.01,0.0032,91.0452,0.454095023,0.41140616,0.365443001,0.329315338,1.672444668,0.258420283,0.198937521,0.180860334,0.127829688,0.044197158,0.257531204,2.134554169,6.542063362,0.475400422,Karina Nielsen
109,SC_Beach,SCR,"SCRIPPS, California",2012,January,1,5,5-Jan-12,B,HTS,0,0,0,0,0.0047,0.0022,0.0015,0.0067,0.2057,10.5248,48.4373,21.4983,4.0534,0.2098,0.0262,0.0189,84.9895,0.30207793,0.256221532,0.240782972,0.225766553,2.198755917,0.188788616,0.136994839,0.094122867,0.044197158,0.044197158,0.162342504,2.044861127,6.869408046,0.483011503,Karina Nielsen
110,SC_Beach,SCR,"SCRIPPS, California",2012,January,1,5,5-Jan-12,B,WTO,0,0,0,0,0,0.0035,0.0179,0.0232,0.3381,14.8909,49.592,21.1066,4.8969,0.5203,0.0147,0.0192,91.4233,0.317537346,0.282654985,0.248741596,0.233578794,2.148475561,0.196136492,0.149683048,0.129119957,0.094000592,0.044197158,0.184685754,1.928807465,5.926900668,0.485428537,Karina Nielsen
111,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,February,2,9,9-Feb-12,B,HTS,0,0,0,0.4191,0.1139,0.1614,0.5603,2.7899,18.6515,35.4499,30.0923,4.9573,1.3231,0.0093,0.0099,0.0229,94.5608,0.491209483,0.447629103,0.400405654,0.345686943,1.603017216,0.270731628,0.205899315,0.185626457,0.156297923,0.044197158,0.27199423,2.212754241,5.598420673,0.479840685,Karina Nielsen
112,SC_Beach,AQB,"ARROYO QUEMADO, California",2012,February,2,9,9-Feb-12,B,WTO,51.6906,7.4992,8.4954,7.6061,6.8465,4.7434,3.8227,4.063,10.1189,13.902,16.3319,4.8127,0.6628,0.0191,0.0163,0.0038,140.6344,1.182482007,1.398263696,1.709789048,2.311919482,-1.45094079,5.344971691,2.026692264,1.234305596,0.753707818,0.496031568,2.242694989,1.348035298,3.003876284,0.231314227,Karina Nielsen
113,SC_Beach,BLK,"BLACKS, California",2012,February,2,6,6-Feb-12,B,HTS,0,0,0,0,0,0.0057,0.0048,0.0213,1.6851,19.2513,48.8607,20.8529,5.8616,1.5717,0.2411,0.0039,98.3601,0.33327032,0.304582762,0.273398255,0.242959218,2.092423973,0.203480477,0.162224862,0.139687438,0.126430148,0.096838623,0.198073,1.611003945,1.575067758,0.550656034,Karina Nielsen
114,SC_Beach,BLK,"BLACKS, California",2012,February,2,6,6-Feb-12,B,WTO,0,0,0,0,0,0,0,0.0174,0.9119,15.5971,52.5594,27.3919,7.0703,0.8307,0.0409,0.0045,104.4241,0.322985181,0.289023187,0.252948898,0.236421851,2.128174979,0.200491681,0.164037911,0.146383271,0.135682215,0.127364724,0.195077358,1.446833966,1.038765151,0.616547837,Karina Nielsen
115,SC_Beach,CAR,"CARLSBAD, California",2012,February,2,6,6-Feb-12,B,HTS,0,0,0,0.0124,0.1353,0.7331,4.0315,14.4995,28.9855,20.0141,10.9352,2.3286,1.7241,0.7231,0.3827,0.0173,84.5224,0.70563139,0.626145844,0.542491121,0.467690898,1.182646496,0.343884039,0.202893326,0.066280135,0.044197158,0.044197158,0.23123985,3.38102359,6.709400396,0.481285439,Karina Nielsen
116,SC_Beach,CAR,"CARLSBAD, California",2012,February,2,6,6-Feb-12,B,WTO,0,0,0,0.0269,0,0.0185,0.0345,0.2801,4.5462,30.2357,44.4003,15.9944,2.8083,0.1571,0.0414,1.2756,99.819,0.35318142,0.333509423,0.311343943,0.280827019,1.914969721,0.222631108,0.183163451,0.160506331,0.140938778,0.126467553,0.22324041,1.525603749,1.247058016,0.527606886,Karina Nielsen
117,SC_Beach,CRY,"CRYSTAL COVE, California",2012,February,2,8,8-Feb-12,B,HTS,0,0,0,0,0,0.071,0.925,3.824,26.705,31.699,14.87,1.417,0.896,0.033,0.003,0.018,80.461,0.498840866,0.467499965,0.432479028,0.384804602,1.471447295,0.288896734,0.190002042,0.044197158,0.044197158,0.044197158,0.176753223,3.241787914,17.94867454,0.458990342,Karina Nielsen
118,SC_Beach,CRY,"CRYSTAL COVE, California",2012,February,2,8,8-Feb-12,B,WTO,0,0,0,0,0.0053,0.0411,0.2958,2.2403,13.5838,37.039,44.9844,6.0169,1.5605,0.0981,0.0446,0.005,105.9148,0.470099776,0.413798444,0.35506464,0.325512854,1.686745053,0.257619126,0.211363948,0.197205092,0.188296797,0.181181398,0.262261506,1.470166201,0.680488474,0.666930371,Karina Nielsen
119,SC_Beach,EUC,"EAST CAMPUS, California",2012,February,2,3,3-Feb-12,B,HTS,0,0,0,0,0.0081,0.012,0.0393,0.3316,7.7801,41.9557,34.0111,5.9447,2.282,0.0783,0.1731,0.012,92.628,0.407204,0.348260156,0.331420532,0.307675447,1.760142245,0.250269498,0.194034921,0.177031912,0.125609035,0.044197158,0.244876042,2.037916504,9.746878151,0.469032701,Karina Nielsen
120,SC_Beach,EUC,"EAST CAMPUS, California",2012,February,2,3,3-Feb-12,B,WTO,0,0,0,1.6491,0.7612,0.9861,1.5769,2.7197,7.6091,18.085,39.6023,27.7511,3.6533,0.223,0.0102,0.0042,104.6312,0.704710346,0.450135148,0.348864303,0.293598862,1.906356096,0.216179432,0.172399716,0.154072051,0.142949314,0.13429626,0.226498288,1.856606429,0.613528617,0.868614747,Karina Nielsen
121,SC_Beach,GAV,"GAVIOTA, California",2012,February,2,9,9-Feb-12,B,HTS,0,0,0,0.1139,0.0856,0.1036,0.2939,1.608,12.7694,36.0374,31.3117,4.1288,1.2828,0.0417,0.0177,0.0356,87.8301,0.46348119,0.404666799,0.3500913,0.321064607,1.708472309,0.252452029,0.191709892,0.15357693,0.044197158,0.044197158,0.238540461,2.211175824,5.2018196,0.485711908,Karina Nielsen
122,SC_Beach,GAV,"GAVIOTA, California",2012,February,2,9,9-Feb-12,B,WTO,0,0,0,0.0126,0.0164,0.0361,0.0702,0.8406,13.833,42.6594,42.3389,5.3857,1.3053,0.034,0.0816,0.0198,106.6336,0.452055525,0.398830751,0.350156601,0.325468033,1.678051027,0.265645733,0.216585366,0.201203142,0.19156016,0.18387833,0.265501293,1.438209648,0.780563768,0.645650816,Karina Nielsen
123,SC_Beach,IVW,"ISLA VISTA, California",2012,February,2,3,3-Feb-12,B,HTS,0,0,0,0,0.02,0.0161,0.1702,1.1444,12.5316,40.0682,34.7005,4.9762,1.9381,0.0795,0.0121,0.0267,95.6836,0.45200821,0.393634759,0.34714417,0.321145896,1.701128326,0.258697752,0.20260579,0.18518883,0.160930742,0.09779546,0.255253931,1.715657838,1.893990769,0.52765095,Karina Nielsen
124,SC_Beach,IVW,"ISLA VISTA, California",2012,February,2,3,3-Feb-12,B,WTO,0,0,0,0,0,0.0008,0.0094,0.0411,1.2719,8.6501,45.9096,33.9758,4.0827,0.1092,0.027,0.0248,94.1024,0.305132495,0.249957117,0.238888302,0.223197306,2.218110156,0.184811086,0.145463201,0.132703819,0.123515207,0.044197158,0.180274974,1.877592733,4.708286019,0.488971519,Karina Nielsen
125,SC_Beach,LEO,"LEO CARILLO, California",2012,February,2,10,10-Feb-12,B,HTS,0,0,0,0,0.0067,0.0109,0.2957,8.1062,50.5599,34.0147,11.2001,1.4069,0.2889,0.0061,0.0016,0.0219,105.9196,0.578719388,0.494619838,0.474690056,0.446290907,1.213415177,0.376006672,0.300313727,0.274000313,0.257751761,0.234961603,0.365694909,1.437250779,1.162877099,0.575832075,Karina Nielsen
