,Ele,dataset,Grain_Size,Hs,Tp,Ta,Dp,Da,Ea,Es,geometry,Lon,Lat,Beach face slope,index_right,MEAN_SIG_WAVEHEIGHT,TIDAL_RANGE,ERODIBILITY,CHLOROPHYLL,TURBIDITY,REGIONAL_SINUOSITY,OUTFLOW_DENSITY_RESCALED
145,MB,SC_Beach,0.224869523,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
146,BF,SC_Beach,0.20073124,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
147,MB,SC_Beach,0.22989839,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
148,BF,SC_Beach,0.218838908,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
149,MB,SC_Beach,0.395081802,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
150,BF,SC_Beach,0.327385831,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
153,MB,SC_Beach,0.409806393,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
154,BF,SC_Beach,0.529976706,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
155,MB,SC_Beach,0.230376038,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
156,BF,SC_Beach,0.25829059,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
165,MB,SC_Beach,2.189837329,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
166,BF,SC_Beach,0.672298934,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
167,MB,SC_Beach,0.23748661,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
168,BF,SC_Beach,0.366766438,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
171,MB,SC_Beach,0.290976252,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
172,BF,SC_Beach,0.201545123,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
173,MB,SC_Beach,0.191147674,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
174,BF,SC_Beach,0.21687532,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
175,MB,SC_Beach,0.363424968,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
176,BF,SC_Beach,0.44574005,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
179,MB,SC_Beach,0.478393436,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
180,BF,SC_Beach,1.199752884,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
181,MB,SC_Beach,0.220855019,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
182,BF,SC_Beach,0.223902204,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
203,MB,SC_Beach,0.186646779,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
204,BF,SC_Beach,0.158426565,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
205,MB,SC_Beach,0.175386661,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
206,BF,SC_Beach,0.133562216,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
207,MB,SC_Beach,0.235167812,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
208,BF,SC_Beach,0.183534447,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
209,MB,SC_Beach,0.356586115,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
210,BF,SC_Beach,0.354462474,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
211,MB,SC_Beach,0.378659186,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
212,BF,SC_Beach,0.363648276,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
213,MB,SC_Beach,0.380212494,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
214,BF,SC_Beach,0.261110791,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
231,MB,SC_Beach,0.3555188,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
232,BF,SC_Beach,1.108346023,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
233,MB,SC_Beach,0.221594736,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
234,BF,SC_Beach,0.230281905,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
237,MB,SC_Beach,0.240719277,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
238,BF,SC_Beach,0.210946828,0.4718788719001896,13.503772172553493,6.7597573441020815,190.16311097107965,198.50785561911377,0.07182679326161871,1.4370817834439393,POINT (-120.2148716 34.4716558),-120.23901844387711,34.47024690057668,0.125,1586,1.595954,2.44302,Medium,1.387715,0.0586,1.04449,5.662221553096118e-06
239,MB,SC_Beach,0.25463318,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
240,BF,SC_Beach,0.264421247,0.4255127632702166,12.522129688461108,8.432951475183105,206.05423076983735,206.6090062757501,0.05950923873778737,1.1902915068111033,POINT (-119.8562131 34.4115125),-119.85160531244104,34.40953216000086,0.07,1482,1.229692,2.452912,Medium,1.160437,0.0574,1.237038,7.719963797474846e-05
241,MB,SC_Beach,0.447078368,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
242,BF,SC_Beach,0.355645085,0.6239166275646838,13.461906008421712,7.444366994910689,215.93522051571722,222.41956609840582,0.13332843563023233,2.6673695804661013,POINT (-118.51142678550099 34.03816855),-118.51808224900336,34.02749517500783,0.075,1188,0.961056,2.498016,High,1.339422,0.0546,1.095145,7.676400095470855e-05
245,MB,SC_Beach,0.49505791,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
246,BF,SC_Beach,0.819646557,0.765155219266517,13.720219954073341,7.870909646957499,227.99288448776954,236.90442342206205,0.21992429618654577,4.399371184924715,POINT (-117.6124179 33.4270275),-117.6189614848279,33.42096289604989,0.065,578,0.825399,2.480865,High,1.018145,0.0696,1.041937,9.977633127587334e-05
247,MB,SC_Beach,0.212675183,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
248,BF,SC_Beach,0.222787186,0.8608328738923777,13.742938497538248,7.79565186379565,255.933207255794,258.56497680707986,0.29022653508909835,5.8049880751266985,POINT (-117.228371 33.0228),-117.27804413314084,33.01197998252161,0.055,374,1.009815,2.473679,High,0.534416,0.0472,1.038844,1.2974149466236852e-05
251,MB,SC_Beach,2.055308476,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
252,BF,SC_Beach,0.300240407,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
253,MB,SC_Beach,2.264843139,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
254,BF,SC_Beach,0.235242182,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
255,MB,SC_Beach,2.435519903,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
256,BF,SC_Beach,0.242426481,0.7976190850935458,14.049870845251439,7.9131797634690795,228.9063458200643,239.01881102128965,0.2411814459272849,4.82452169037018,POINT (-117.3505966 33.1580933),-117.35142513964853,33.15774067948491,0.07,396,1.009815,2.475991,High,0.955833,0.049,1.024118,2.8407564326271095e-05
257,MB,SC_Beach,0.356229786,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
258,BF,SC_Beach,0.251181348,0.6538082631661094,12.969021750107022,6.893015694479124,221.56709361621867,229.80555288106737,0.1297265504816812,2.5952426468748557,POINT (-117.8413409 33.5753632),-117.84034034081772,33.57605323066716,0.07,649,0.825399,2.485209,Medium,2.490266,0.0492,1.430946,9.3116692910302e-05
